author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Micheal Jackson,/gp/profile/amzn1.account.AF45YZ4ATECK5ERAITBB3MQFXNOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,2.0 out of 5 stars,The first box was delicious....this box taste old like they had been sitting in the sun for a month before shipping. I have a stale after taste in my mouth as I type this. Update: 4/13/2021 again they tasted old. I'll  stick to buying out the store.,Great product bad batch,Flavor Name: Peanut Butter Chocolate ChipVerified Purchase,,608966,118,30,Public
Sarah M.,/gp/profile/amzn1.account.AGNB4K7MH3ZA5OORPOKYOBTT2JWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"My son loves these and this price, at the time I bought them, was unbeatable.They are a perfect sized “small” snack when he is done with school but it’s not a meal time yet.",Tasty,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,1223212,51,75,Public
nancy van zandt,/gp/profile/amzn1.account.AGEMAMINMIZS3Q7HFYRAHEDCIVRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"I got this box to try some new flavors and was surprised how good they are.  I like the size, good for a couple of bites for a sweet taste. Arrived quickly with no damage and they are fresh.",Good value and taste,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,877919,13,59,Public
Amazon Customer,/gp/profile/amzn1.account.AGVC7QLQTMHUTNZWT7CML47JPAYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,1.0 out of 5 stars,Product crumbles before you can open the granola bar up!,Stale,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,3 people found this helpful,604653,65,195,Public
Donna Mercedes (Meyers),/gp/profile/amzn1.account.AEIWBS7RBKEMNHPXNW3VWGBQ7QMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"It's such a great snack. Stuck in a doctor's. Dentist it is a wonderful idea to have them with you for hungry pangs, or just a hint of chocolate and oats. I love them",Try and eat only one!!!! ❤️,Flavor Name: Less Sugar Chocolate ChipVerified Purchase,,6729111,6,16,Public
andy,/gp/profile/amzn1.account.AH6H4N5EGMF36AZNEOFJGAJ6WM5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,3.0 out of 5 stars,Bars are tiny half of the size I expected. Taste very good but I got them to try to replace my chocolate candy bar cravings but these small snacks are still 100 calories each and that's bad when the bar is the size of a holloween kit Kat bar that would taste better.,They are small and 100 cals each.,Flavor Name: Chocolate ChipVerified Purchase,,145894,132,77,Public
Ashley E,/gp/profile/amzn1.account.AGXQBRJWSJG6WEGY6OEGWWAW5WGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,1.0 out of 5 stars,"The peanut butter chewy dips are my favorite, I buy them in the store all the time. For some reason, this particular flavor has a stale almost burnt flavor to it. The box was not expired, but they don't taste good at all. Very disappointing.",Taste weird,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,One person found this helpful,325114,32,64,Public
Stephanie,/gp/profile/amzn1.account.AFJQSYMRBKAN7TKJU36BAKV2Q7ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,"Great value for the money. I was very excited to find these for such a great price, however I went to eat one and it didn't taste as fresh as the ones you buy in the grocery store. They were very crumbly.","Great value, not fresh tasting",Flavor Name: Chocolate ChipVerified Purchase,,1574538,18,32,Public
Tarheel Gal 23,/gp/profile/amzn1.account.AFVZVESKYT4TRF5CSGQKARBXZJXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"My kids love these! They are nice and small, so great for luck snacks that won’t overload them with sugar. The variety pack is our favorite because it offers everyone a choice. We subscribed to receive this pantry item every month because it was such a hit in our house!",Family pleaser for sure!,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,1190401,22,56,Public
Clark,/gp/profile/amzn1.account.AE6NGPGUN5YVIAXAJ3MSO5PV73FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"I buy these for my niece and family plus a day care. The value is great and these are a healthier choice for a snack.  They will fill a little tummy as well as a grown ups. SERIOUSLY  the price for the ""back to school variety pack"" of 54 is cheaper than Costco !!! and I can get a variety  that is 25% less sugar.  Win-Win",Perfect portion control  great value,Flavor Name: 3-Flavor Variety packVerified Purchase,,4741653,1,29,Public
Julie,/gp/profile/amzn1.account.AFPMWOL2XMCPUMBWXJEYKGYTUQAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,"Buyer Be Aware: I received it last night, my boys opened it this morning, the quantity is NOT 48 at described, it's 36 in the box... I called Amazon today, Amazon asked me to contact the manufacture... Ridiculous!",MISSING quantity!!!,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,2 people found this helpful,204200,88,49,Public
Sandra G. Fassler,/gp/profile/amzn1.account.AEVYONNCZ4CWDPVENXUE7VD6U7HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,I received the box today and at least half of the items are EXPIRED!!!! The box was sealed and they are all different expiration dates when most being 03/21- not cool!,Received expired products!!!!,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,68946,368,376,Public
AMJ,/gp/profile/amzn1.account.AESWVQLNIUXXDJGAUCCA64TANEHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,It's great being able to buy a value pack with variety. These are great little snacks and are much healthier than what I would usually eat without them around.,Great Healthy Snack,Flavor Name: 3-Flavor Variety packVerified Purchase,,2768143,52,29,Public
Robert G,/gp/profile/amzn1.account.AEXRPOZIBZI7XTRCSQ4GA6VXRSBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Dipps are by far the best variant of these granola bars.  The kids absolutely love them, and the fact that Amazon ships them makes them even better.  We get to keep neat treats on deck without having the brave the grocery stores!",Kids love them!,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,2623027,30,29,Public
Amazon Customer,/gp/profile/amzn1.account.AFW7RYU4OE57VQRFJ35HZNFBKYEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,2.0 out of 5 stars,"I love the chewy bars, but the peanut butter ones are rock hard! The bars still have like 3 months before they expire (according to the box), so I am not sure why they are so hard. When I buy them from the store they are perfect, but this is my second box from amazon and the peanut butter ones especially are basically inedible unless you like hard stale tasting granola bars. Very unfortunate as the price is great and I prefer to buy in bulk. Note: the chocolate chip ones always seem to be fine, and the cookies and cream are only a tad hard. Something about the peanut butter ones....",Rock hard granola Bars,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,588878,16,117,Public
Patricia D.,/gp/profile/amzn1.account.AE7GQRYR7SKFFY3CAIJFFEE53PNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Great tasting,Awesome,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,One person found this helpful,35202,190,118,Public
DogBreath101,/gp/profile/amzn1.account.AFML2HBQNS73BK3APKKAXUOADROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Fresh. Bulk item, purchased for my starving co workers ; my candy jars at work. I change items up, but I have to be cautious of pricing. (Sounds funny, but it's outta my pocket. I have candy jars there as a pick me up for co workers.) Think good office morale... This particular item went fast.",Tasty item,Flavor Name: 3-Flavor Variety packVerified Purchase,,43638505,0,2,Public
Alicia,/gp/profile/amzn1.account.AHSIWDUIM2NDDWTS7XOX3CAJGZVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,3.0 out of 5 stars,"A lot of bars for the money but they were hard and close to expiration.  The flavor was still good, but there were too many that were rock hard to justify that being enough.","Lots of bars, but majority were rock hard",Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,187121,289,1068,Public
Dizzy Apple,/gp/profile/amzn1.account.AGR4DTDPNC5LDUITYGYNZGYMQDGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Variety pack of all chocolate! Perfect for throwing in lunches, for snacks or whenever the mood strikes for chocolate, but healthy for the oats and other grains. Value package and worth the price, too.choc","Chocolate, lots of it and worth the price!",Flavor Name: Chocolate Lovers 58ct Variety PackVerified Purchase,,2340948,7,27,Public
Shannon,/gp/profile/amzn1.account.AE53I6LVASBFSBDBQ4DDWFKK5TIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,2.0 out of 5 stars,"Just got these on May 15, 2021, the expiration date on the box is June 15,2021!!! Who can possibly eat 58 granola bars in one month??",Expires in 1 month!!,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,24397,1071,1503,Public
Danni,/gp/profile/amzn1.account.AF6X26EGAVKZE2ANBE5BVZ7BSZTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2020",2,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,"My order was delivered on December 8 and the box shows best before December 1. All of them are smashed some how, the box looks fine. My husband will still eat them but I'm not happy about this.",Still edible I guess....,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,One person found this helpful,8576772,36,42,Public
chelsea2012,/gp/profile/amzn1.account.AGWYRL2LG4FC4CPU5M57J2ENOT6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",1,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I didnt realize how big of a box this was and it was a great price. Love these for on the snack or lunches. just as fresh as getting these from the store.,Perfect for on the go or lunches,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,571934,24,62,Public
Angie,/gp/profile/amzn1.account.AGCGLMUAYQV22V4BLUCPSACGONQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"The first box I received was almost 3 months expired... then the second box I received as a replacement was 1 month expired. I'm no longer interested in receiving expired food, so I won't be ordering again.",Expired,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,One person found this helpful,84092734,46,169,Public
Jennifer Watson,/gp/profile/amzn1.account.AEBZLYM35JXM5GOFYSZNOYNRHJTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,Chewy granola bars usually are great. This flavor I didn’t care for. It comes in a good  sized box - obviously more useful if you like the flavor!,Didn’t care for the flavor,Flavor Name: S’mores 58ctVerified Purchase,,6546336,5,11,Public
Keller,/gp/profile/amzn1.account.AGKQM7YMYZYWJ5SJJMR5QMQRLG4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"These are super for a small dessert treat or to satisfy a sweet tooth moment. Minimal sugar rush, happy kids, and I like to grab one occasionally myself.I bought this as a lightening deal, but I'll be ordering similar snacks again for the convenience. They're nice to have around!",Handy and Tasty,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,4484796,11,8,Public
Adam R.,/gp/profile/amzn1.account.AFYMWAKGDI6B4UDOFTGRBNXZ4YAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2018",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"Love these bars but they were melted when dropped off. My husband even met the driver at door, must have been too hot in UPS truck.",Shipping UPS,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,7 people found this helpful,26,17505,3845,Public
err,/gp/profile/amzn1.account.AFCF7SBLUGLAQINJSNNVUJET5FWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,1.0 out of 5 stars,"This product was delivered today this is the second box I rcvd as I wanted to return the first box since it was delivered the same way melted, hot and broken pieces of granola bars in the box. I would not order any food that needs to maintain a certain temperature from this seller as it will be deliver defected","Delivered, melted hot and broken bars",Flavor Name: Chocolate ChipVerified Purchase,,83494287,8,13,Public
Chelsey,/gp/profile/amzn1.account.AHVNFRRXNZCIXOK5RDZ6YGYOVSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,4.0 out of 5 stars,"Great price, Wonderful buy! Beware of the DIPS mine came melted and all stuck, which obviously they are individually wrapped. it’s like unwrapping a melted candy bar you forgot about 12+ times hahah. Still a great buy just know what not to get next time!",Good price,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,2955097,26,38,Public
Ronald Beattie,/gp/profile/amzn1.account.AHENQMFLAEO6PGYYI6WI2N7GXFGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 15, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,This type of bar works out well in a diet since it reduces the desire for snack munching.  When exercising a person can monitor the calorie count for a particular time of day.  A diabetic will be able to control the glucose numbers better than guessing what there was eaten instead of guessing.,a help for diabetic,Flavor Name: 3- Flavor Less Sugar Variety PackVerified Purchase,,2517614,8,71,Public
J. Lewis,/gp/profile/amzn1.account.AHZTHUTKPLJ2XEPYAMUBFPV25JNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,"I didn't think about them melting during shipping, which is my fault. Just be warned if you order these during hot weather, they will arrive a melted mess. I put mine in the fridge after they arrived and they were edible after they firmed up. Do yourself a favor and just buy them in the store.",Beware during hot weather,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,2171584,60,44,Public
Margaret G. Zimmerman,/gp/profile/amzn1.account.AFOFPXQ34XFGNLHUE7LE4CLCBPOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,The granola bars are obviously old and stale.  They crumble and fall apart as soon as you try and open one.  We ended up throwing them away and buying fresh ones from the grocery store.  If they weren't stale it would be a great value for the money.  I loved the fact that the quantity is large but doesn't matter if you can't eat them.  Will never order them again.  First time I have ever been disappointed in Amazon.,stale,Flavor Name: Chocolate ChipVerified Purchase,,1406149,27,41,Public
Jason Wilson,/gp/profile/amzn1.account.AHVSOIPLYQSROVZCNG7W2LVHZLVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I ordered this stuff in the winter time but if you read the other reviews there's were melted and ruined. So I'm not sure if I would order stuff like this in the summer months. Amazon vehicles are not refrigerated but I'm sure they will be in the near future.,Order in the winter months,Flavor Name: Chewy & Dipps Variety PackVerified Purchase,,14510467,0,5,Public
Catherine Williams,/gp/profile/amzn1.account.AF33XBQYNI7AFEQXMJTCOUCKDJ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I didn’t care for the ones with the raisins,Amazing,Flavor Name: 3-Flavor Variety packVerified Purchase,One person found this helpful,15855887,15,13,Public
marvaloma,/gp/profile/amzn1.account.AGZ7KEPBAKAYRQFKKWCJW7BNBDYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Received these just in time for morning coffee.  They are delicious and the price can't be beat!  They are soft and chewy.  The expiration date is in November of  2020, 7 months from now.  Very pleased with this purchase!",Yummy!,Flavor Name: Chocolate ChipVerified Purchase,,1148559,13,34,Public
Sharey Pierce,/gp/profile/amzn1.account.AFYC7VIIW3JADLS6CPTMVXV6UU5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",1,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I purchase these for my husband myself and my family. We like granola cereal as well as granola bars. So they should be good for everyone. I like the chocolate chip flavor. I like the fact that they're chewy. You also get like 58 in a box which is pretty good if you have a big family for the price. I will definitely be ordering these again.,Good,Flavor Name: 3-Flavor Variety packVerified Purchase,,1586558,252,155,Public
A.D,/gp/profile/amzn1.account.AGDTE3YTOD7OSO6JT52VBWZUBICQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Oh my goodness, these are awesome!! My kids love these. I buy boxes 3 a month because I have four kids but these are the greatest thing for grabbing a quick breakfast or snack. They are fresh and delicious.",A hit in my house!,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,1706184,17,15,Public
charee hatch,/gp/profile/amzn1.account.AFQS7JX24QRD6PEJIIIOFTOAF64Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,I keep ordering this because they are sooo!! Good. The value for 58 bars is really good. I first bought because i wanted to get away from candy donuts  and cookies  you should buy this 100% hands down and push Buy Now!!!!!,Hands down 100% buy now. They are amazing,Flavor Name: 3-Flavor Variety packVerified Purchase,,1384440,9,42,Public
KDO999,/gp/profile/amzn1.account.AGNA33A6275352M5TZXJIAX7CS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,I really LOVE IT any DIPPS than other regular chewy bars... I yes like them but I most eat more and love most are CHEWY DIPPS BAR with chocolate covered BEST AND I LOVE IT!!!!!!!!!!!!!!!!!!!!!!!!!!,I REALLY LOVE IT DIPPS!!!!,Flavor Name: Chocolate Dipps Variety PackVerified Purchase,,651107,29,46,Public
Amanda Richelle,/gp/profile/amzn1.account.AHEPZINR464DYSXGV6HO2FJJ26OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"My children love granola bars as snacks in general. When I purchased these, my kids loved them even more, since these are chewy. They taste fresh, and the flavors are delicious. Shipping was quick, too. We enjoy them so much that I have it set to be delivered monthly on subscription.",Great BULK Package!,Flavor Name: 3-Flavor Variety packVerified Purchase,,8619297,0,13,Public
Jen H,/gp/profile/amzn1.account.AGMQS6XMCP6FC3Z4NTQ2QIXFKWJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"The first box of these I was sent had expired 2 months previously. I contacted Amazon and they sent a replacement free of charge, that one was good for several more months. These are exactly what I buy in the supermarket and a fraction of the price. My kids love them, and the mix of flavors is good.","Great value, watch the expiration date",Flavor Name: Back-to-School Variety PackVerified Purchase,,23339,599,137,Public
Amanda A,/gp/profile/amzn1.account.AFSJ2S5Y5U234AXJK46PSPHUD62Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2019",0,,https://www.amazon.com/Quaker-Chewy-Granola-Dipps-Variety/product-reviews/B01LNKHDAK/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,I sent these as part of a care package for my husband. He just informed me they are all STALE and EXPIRE IN A WEEK. Wtf Amazon??!?,STALE,Flavor Name: Back-to-School Variety PackVerified Purchase,3 people found this helpful,3355186,10,45,Public
